No.,Message,Source,Label,Emotion
326,i guess i should be grateful i can still feel every day i am thankful for the unwavering love and support of friends and family who remind me i m worth the fight,Twitter,1,joy
327,im feeling a lot more confident walking outside,Twitter,1,joy
328,ive postponed writing this post because i feel like its a vulnerable one to write,Twitter,4,fear
329,i feel the heat of disapproval and failure breathing hot on my neck and heart,Twitter,2,love
330,i hate feel needy,Twitter,0,sadness
331,i wrote i walked connected and shared with the people working and living at grshino and loved the feeling of being so honoured and welcomed by each and every one of these beautiful people of being part of a community,Twitter,1,joy
332,i have once been very sad and lonely this was when i was trying to organize a play as a student years instead of materializing,Twitter,0,sadness
333,i feel so blessed to be a citizen of the united states of america,Twitter,2,love
334,i was not feeling terrific i did manage to do a bit of creating,Twitter,1,joy
335,i feel weird and out of place,Twitter,4,fear
336,i feel he that wonderful young man who drives himself in every way taking off on an adventure with his best friends from elementary school i felt so happy for him,Twitter,1,joy
337,i havent written a wishlist post since august and my list of things i want is getting longer by the second so i thought id better write them all down here before it gets unmanageable p also christmas is less than a month away so if anyone is feeling generous,Twitter,2,love
338,i cant stay like i am any longer i feel like a freak i dont want to have sex cause it must be like shagging a bouncy castle and also since i had my hair cut shorter i feel like a frump a complete fat frump,Twitter,1,joy
339,i can feel if they are irritated angry sad or upset,Twitter,3,anger
340,i feel rich when i use them,Twitter,1,joy
341,i arrive and stand in front of the tiny box office window with the same feeling of being interviewed at the border by a police officer convinced you are a criminal trying to flee the country,Twitter,1,joy
342,i started feeling weird and by saturday morning i could hardly take steps without being out of breath or wanting to throw up,Twitter,5,surprise
343,i have made to washington dc in the last years to advocate for the cnmi foreign workers i feel that this one is the most productive,Twitter,1,joy
344,i am feeling a little stressed but seriously i have no one or nothing to blame but myself,Twitter,0,sadness
345,im feeling invigorated again and not a moment too soon,Twitter,1,joy
346,i didnt know what it was but i then went home to later experiment so that i would feel accepted but as i experimented i learned a new feeling the feeling of greed,Twitter,1,joy
347,i cant feel any lust or anything just a need to be reassured shes amazing,Twitter,1,joy
348,i cant shake this feeling anymore like i know something terrible is going to happen to me,Twitter,0,sadness
349,i can not tell you how good this makes me feel im funny,Twitter,5,surprise
350,i don t have very many cookie cutters since i make cookies but once per year maybe twice if i m feeling benevolent,Twitter,1,joy
351,i finally admit im feeling sorry for myself img src http community,Twitter,0,sadness
352,i feel that when people try to promote positive body image it is at the expense of another type of body,Twitter,1,joy
353,i have myself fallen victim to the sheltering scheme in the homeschool world and am feeling so hopeless and lost right now this goes back to a href http www,Twitter,0,sadness
354,i just feel so disillusioned at the moment,Twitter,0,sadness
355,i felt i won an argument afterwards i felt myself feeling somewhat hostile somehow separated by a long distance from you,Twitter,3,anger
356,i feel like supporting other artists in a monetary way on these crowdsourcing sites is just one way to help do that,Twitter,1,joy
357,i was feeling adventurous yesterday that i decided to whip up something on my own,Twitter,1,joy
358,i love this i m feeling a romantic season coming on posted on wednesday th january,Twitter,2,love
359,the event which got me angry got also an aversion in me,Twitter,3,anger
360,i will wear these necklaces knowing that despite feeling so very heartbroken that i am very loved by a man who steals my heart over and over again,Twitter,0,sadness
361,i am feeling rather weepy and blue,Twitter,0,sadness
362,i feel so melancholy most of the time,Twitter,0,sadness
363,i used the zpg tools in a particular way while i slept and that feeling of misalignment resolved itself,Twitter,1,joy
364,i am dog tired of feeling hopeless when i have a savior that wants to give me hope,Twitter,0,sadness
365,i feel like i need to say at least something about the downsides of my day a series of very very unfortunate events today led me to sit in an empty bathtub for an hour listening to blondie,Twitter,0,sadness
366,i mumble and murmur as to what it means marvel that they exist feel uncomfortable ashamed to admit that i distrust the albino,Twitter,4,fear
367,i am feeling quite generous today with my work so here is an excerpt from one of my favorite stories that i have written,Twitter,2,love
368,i cant keep crying and feeling unimportant to someone,Twitter,0,sadness
369,i will talk to when i am feeling unloved or as if i m being taken for granted,Twitter,0,sadness
370,i feel like the cardinals have fucked me more times than any other team in picks this season,Twitter,3,anger
371,i am feeling much more energetic and happy,Twitter,1,joy
372,i do feel lucky,Twitter,1,joy
373,i could feel the poisoned hateful angry buildup leaving and it made me feel lighter,Twitter,3,anger
374,im feeling petty and mean right now so im going to say this,Twitter,3,anger
375,i feel like folks are unsure to annoint the hilltoppers as the best team in the sun belt even though they are,Twitter,4,fear
376,i left her session feeling a little offended a little uncomfortable and a lot convinced i need a radical change in my life,Twitter,3,anger
377,i feel for every person that is supporting me on this journey,Twitter,2,love
